"","moduleLabel","moduleColor","ensembl_id_TH","ensembl_id","entrez"
"SCAMP1-AS1",0,"grey","ENSG00000245556.2","ENSG00000245556",728769
"SCAMP2",0,"grey","ENSG00000140497.16","ENSG00000140497",10066
"SCAMP3",0,"grey","ENSG00000116521.10","ENSG00000116521",10067
"SCAMP4",0,"grey","ENSG00000227500.9","ENSG00000227500",113178
"SCAMP5",0,"grey","ENSG00000198794.11","ENSG00000198794",192683
"SCAND1",0,"grey","ENSG00000171222.10","ENSG00000171222",51282
"SCAND2P",0,"grey","ENSG00000176700.19","ENSG00000176700",NA
"SCAP",0,"grey","ENSG00000114650.18","ENSG00000114650",22937
"SCAPER",0,"grey","ENSG00000140386.12","ENSG00000140386",49855
"SCARA3",0,"grey","ENSG00000168077.13","ENSG00000168077",51435
"SCARA5",0,"grey","ENSG00000168079.16","ENSG00000168079",286133
"SCARB1",0,"grey","ENSG00000073060.15","ENSG00000073060",949
"SCARB2",7,"black","ENSG00000138760.8","ENSG00000138760",950
"SCARF1",0,"grey","ENSG00000074660.15","ENSG00000074660",8578
"SCARF2",0,"grey","ENSG00000244486.7","ENSG00000244486",91179
"SCARNA10",0,"grey","ENSG00000239002.3","ENSG00000239002",692148
"SCARNA12",0,"grey","ENSG00000238795.1","ENSG00000238795",677777
"SCARNA13",0,"grey","ENSG00000252481.1","ENSG00000252481",677768
"SCARNA15",0,"grey","ENSG00000252193.1","ENSG00000252193",NA
"SCARNA16",0,"grey","ENSG00000251942.1","ENSG00000251942",NA
"SCARNA2",0,"grey","ENSG00000270066.3","ENSG00000270066",NA
"SCARNA5",0,"grey","ENSG00000252010.1","ENSG00000252010",677775
"SCARNA6",0,"grey","ENSG00000251791.1","ENSG00000251791",677772
"SCARNA7",0,"grey","ENSG00000238741.1","ENSG00000238741",677767
"SCARNA9",0,"grey","ENSG00000254911.3","ENSG00000254911",619383
"SCART1",0,"grey","ENSG00000214279.12","ENSG00000214279",619207
"SCCPDH",0,"grey","ENSG00000143653.9","ENSG00000143653",51097
"SCD",0,"grey","ENSG00000099194.5","ENSG00000099194",6319
"SCD5",0,"grey","ENSG00000145284.11","ENSG00000145284",79966
"SCEL",0,"grey","ENSG00000136155.16","ENSG00000136155",8796
"SCFD1",0,"grey","ENSG00000092108.20","ENSG00000092108",23256
"SCFD2",0,"grey","ENSG00000184178.15","ENSG00000184178",152579
"SCG2",0,"grey","ENSG00000171951.4","ENSG00000171951",7857
"SCG3",0,"grey","ENSG00000104112.8","ENSG00000104112",29106
"SCG5",0,"grey","ENSG00000166922.8","ENSG00000166922",6447
"SCGB1B2P",0,"grey","ENSG00000268751.1","ENSG00000268751",NA
"SCGB2B2",0,"grey","ENSG00000205209.7","ENSG00000205209",284402
"SCGB3A1",0,"grey","ENSG00000161055.3","ENSG00000161055",92304
"SCGN",0,"grey","ENSG00000079689.13","ENSG00000079689",10590
"SCHIP1",0,"grey","ENSG00000151967.18","ENSG00000151967",29970
"SCIMP",3,"brown","ENSG00000161929.14","ENSG00000161929",388325
"SCIN",0,"grey","ENSG00000006747.14","ENSG00000006747",85477
"SCLT1",0,"grey","ENSG00000151466.11","ENSG00000151466",132320
"SCLY",0,"grey","ENSG00000132330.16","ENSG00000132330",51540
"SCMH1",0,"grey","ENSG00000010803.16","ENSG00000010803",22955
"SCML1",0,"grey","ENSG00000047634.14","ENSG00000047634",6322
"SCML2",0,"grey","ENSG00000102098.17","ENSG00000102098",10389
"SCML4",0,"grey","ENSG00000146285.13","ENSG00000146285",256380
"SCN11A",0,"grey","ENSG00000168356.11","ENSG00000168356",11280
"SCN1A",0,"grey","ENSG00000144285.15","ENSG00000144285",6323
"SCN1B",0,"grey","ENSG00000105711.10","ENSG00000105711",6324
"SCN2A",0,"grey","ENSG00000136531.13","ENSG00000136531",6326
"SCN2B",0,"grey","ENSG00000149575.5","ENSG00000149575",6327
"SCN3A",0,"grey","ENSG00000153253.15","ENSG00000153253",6328
"SCN3B",0,"grey","ENSG00000166257.8","ENSG00000166257",55800
"SCN4A",0,"grey","ENSG00000007314.11","ENSG00000007314",6329
"SCN4B",0,"grey","ENSG00000177098.8","ENSG00000177098",6330
"SCN5A",0,"grey","ENSG00000183873.15","ENSG00000183873",6331
"SCN7A",0,"grey","ENSG00000136546.13","ENSG00000136546",6332
"SCN8A",0,"grey","ENSG00000196876.13","ENSG00000196876",6334
"SCN9A",0,"grey","ENSG00000169432.14","ENSG00000169432",6335
"SCNM1",0,"grey","ENSG00000163156.11","ENSG00000163156",79005
"SCNN1A",0,"grey","ENSG00000111319.12","ENSG00000111319",6337
"SCNN1B",0,"grey","ENSG00000168447.10","ENSG00000168447",6338
"SCNN1D",0,"grey","ENSG00000162572.19","ENSG00000162572",6339
"SCNN1G",0,"grey","ENSG00000166828.2","ENSG00000166828",6340
"SCO1",0,"grey","ENSG00000133028.10","ENSG00000133028",6341
"SCO2",0,"grey","ENSG00000130489.12","ENSG00000130489",NA
"SCOC",6,"red","ENSG00000153130.17","ENSG00000153130",60592
"SCOC-AS1",0,"grey","ENSG00000196951.10","ENSG00000196951",100129858
"SCP2",0,"grey","ENSG00000116171.16","ENSG00000116171",6342
"SCPEP1",0,"grey","ENSG00000121064.12","ENSG00000121064",59342
"SCRG1",0,"grey","ENSG00000164106.7","ENSG00000164106",11341
"SCRIB",0,"grey","ENSG00000180900.16","ENSG00000180900",23513
"SCRN1",0,"grey","ENSG00000136193.16","ENSG00000136193",9805
"SCRN2",0,"grey","ENSG00000141295.13","ENSG00000141295",90507
"SCRN3",0,"grey","ENSG00000144306.13","ENSG00000144306",79634
"SCRT1",0,"grey","ENSG00000261678.2","ENSG00000261678",83482
"SCRT2",0,"grey","ENSG00000215397.3","ENSG00000215397",85508
"SCT",0,"grey","ENSG00000070031.3","ENSG00000070031",6343
"SCTR",0,"grey","ENSG00000080293.9","ENSG00000080293",6344
"SCUBE1",0,"grey","ENSG00000159307.18","ENSG00000159307",80274
"SCUBE2",0,"grey","ENSG00000175356.12","ENSG00000175356",57758
"SCUBE3",0,"grey","ENSG00000146197.8","ENSG00000146197",222663
"SCX",0,"grey","ENSG00000260428.2","ENSG00000260428",642658
"SCYL1",0,"grey","ENSG00000142186.16","ENSG00000142186",57410
"SCYL2",17,"grey60","ENSG00000136021.17","ENSG00000136021",55681
"SCYL3",17,"grey60","ENSG00000000457.13","ENSG00000000457",57147
"SDAD1",6,"red","ENSG00000198301.11","ENSG00000198301",55153
"SDC1",0,"grey","ENSG00000115884.10","ENSG00000115884",6382
"SDC2",0,"grey","ENSG00000169439.11","ENSG00000169439",6383
"SDC3",0,"grey","ENSG00000162512.15","ENSG00000162512",9672
"SDC4",0,"grey","ENSG00000124145.6","ENSG00000124145",6385
"SDCBP",0,"grey","ENSG00000137575.11","ENSG00000137575",6386
"SDCBP2",0,"grey","ENSG00000125775.14","ENSG00000125775",27111
"SDCBP2-AS1",0,"grey","ENSG00000234684.6","ENSG00000234684",100507495
"SDCCAG3",0,"grey","ENSG00000165689.16","ENSG00000165689",10807
"SDCCAG8",0,"grey","ENSG00000054282.15","ENSG00000054282",10806
"SDE2",6,"red","ENSG00000143751.9","ENSG00000143751",163859
"SDF2",0,"grey","ENSG00000132581.9","ENSG00000132581",6388
"SDF2L1",0,"grey","ENSG00000128228.4","ENSG00000128228",23753
"SDF4",0,"grey","ENSG00000078808.16","ENSG00000078808",51150
"SDHA",0,"grey","ENSG00000073578.16","ENSG00000073578",6389
"SDHAF1",0,"grey","ENSG00000205138.3","ENSG00000205138",644096
"SDHAF2",0,"grey","ENSG00000167985.6","ENSG00000167985",54949
"SDHAF3",0,"grey","ENSG00000196636.7","ENSG00000196636",57001
"SDHAF4",0,"grey","ENSG00000154079.5","ENSG00000154079",135154
"SDHAP1",0,"grey","ENSG00000185485.14","ENSG00000185485",255812
"SDHAP2",0,"grey","ENSG00000215837.7","ENSG00000215837",NA
"SDHAP3",0,"grey","ENSG00000185986.11","ENSG00000185986",NA
"SDHB",0,"grey","ENSG00000117118.9","ENSG00000117118",6390
"SDHC",0,"grey","ENSG00000143252.14","ENSG00000143252",6391
"SDHD",0,"grey","ENSG00000204370.8","ENSG00000204370",6392
"SDK1",0,"grey","ENSG00000146555.18","ENSG00000146555",221935
"SDK2",0,"grey","ENSG00000069188.16","ENSG00000069188",54549
"SDPR",0,"grey","ENSG00000168497.4","ENSG00000168497",8436
"SDR16C5",0,"grey","ENSG00000170786.12","ENSG00000170786",195814
"SDR39U1",0,"grey","ENSG00000100445.16","ENSG00000100445",56948
"SDR42E1",0,"grey","ENSG00000184860.9","ENSG00000184860",93517
"SDR9C7",0,"grey","ENSG00000170426.1","ENSG00000170426",121214
"SDS",0,"grey","ENSG00000135094.10","ENSG00000135094",10993
"SDSL",0,"grey","ENSG00000139410.14","ENSG00000139410",113675
"SEC11A",0,"grey","ENSG00000140612.13","ENSG00000140612",23478
"SEC11C",0,"grey","ENSG00000166562.8","ENSG00000166562",90701
"SEC13",0,"grey","ENSG00000157020.17","ENSG00000157020",6396
"SEC14L1",0,"grey","ENSG00000129657.14","ENSG00000129657",6397
"SEC14L1P1",0,"grey","ENSG00000213693.4","ENSG00000213693",NA
"SEC14L2",0,"grey","ENSG00000100003.17","ENSG00000100003",23541
"SEC14L4",0,"grey","ENSG00000133488.14","ENSG00000133488",284904
"SEC14L5",0,"grey","ENSG00000103184.11","ENSG00000103184",9717
"SEC14L6",0,"grey","ENSG00000214491.8","ENSG00000214491",730005
"SEC16A",0,"grey","ENSG00000148396.18","ENSG00000148396",9919
"SEC16B",0,"grey","ENSG00000120341.18","ENSG00000120341",89866
"SEC1P",0,"grey","ENSG00000232871.8","ENSG00000232871",653677
"SEC22A",0,"grey","ENSG00000121542.11","ENSG00000121542",26984
"SEC22B",0,"grey","ENSG00000265808.3","ENSG00000265808",9554
"SEC22C",0,"grey","ENSG00000093183.13","ENSG00000093183",9117
"SEC23A",17,"grey60","ENSG00000100934.14","ENSG00000100934",10484
"SEC23B",0,"grey","ENSG00000101310.14","ENSG00000101310",10483
"SEC23IP",7,"black","ENSG00000107651.12","ENSG00000107651",11196
"SEC24A",7,"black","ENSG00000113615.12","ENSG00000113615",10802
"SEC24B",7,"black","ENSG00000138802.11","ENSG00000138802",10427
"SEC24B-AS1",0,"grey","ENSG00000247950.6","ENSG00000247950",100533182
"SEC24C",7,"black","ENSG00000176986.14","ENSG00000176986",9632
"SEC24D",0,"grey","ENSG00000150961.14","ENSG00000150961",9871
"SEC31A",0,"grey","ENSG00000138674.16","ENSG00000138674",22872
"SEC31B",0,"grey","ENSG00000075826.16","ENSG00000075826",25956
"SEC61A1",0,"grey","ENSG00000058262.9","ENSG00000058262",29927
"SEC61A2",0,"grey","ENSG00000065665.20","ENSG00000065665",55176
"SEC61B",0,"grey","ENSG00000106803.9","ENSG00000106803",10952
"SEC61G",0,"grey","ENSG00000132432.13","ENSG00000132432",23480
"SEC62",0,"grey","ENSG00000008952.16","ENSG00000008952",7095
"SEC63",0,"grey","ENSG00000025796.13","ENSG00000025796",11231
"SECISBP2",6,"red","ENSG00000187742.14","ENSG00000187742",79048
"SECISBP2L",17,"grey60","ENSG00000138593.8","ENSG00000138593",9728
"SECTM1",0,"grey","ENSG00000141574.7","ENSG00000141574",6398
"SEH1L",6,"red","ENSG00000085415.15","ENSG00000085415",81929
"SEL1L",7,"black","ENSG00000071537.13","ENSG00000071537",6400
"SEL1L2",0,"grey","ENSG00000101251.11","ENSG00000101251",80343
"SEL1L3",0,"grey","ENSG00000091490.10","ENSG00000091490",23231
"SELE",0,"grey","ENSG00000007908.15","ENSG00000007908",6401
"SELENBP1",0,"grey","ENSG00000143416.20","ENSG00000143416",8991
"SELK",0,"grey","ENSG00000113811.10","ENSG00000113811",58515
"SELL",3,"brown","ENSG00000188404.8","ENSG00000188404",6402
"SELM",0,"grey","ENSG00000198832.10","ENSG00000198832",140606
"SELO",0,"grey","ENSG00000073169.13","ENSG00000073169",83642
"SELP",0,"grey","ENSG00000174175.16","ENSG00000174175",6403
"SELPLG",3,"brown","ENSG00000110876.9","ENSG00000110876",6404
"SELT",0,"grey","ENSG00000198843.12","ENSG00000198843",51714
"SELV",0,"grey","ENSG00000186838.13","ENSG00000186838",348303
"SEMA3A",0,"grey","ENSG00000075213.10","ENSG00000075213",10371
"SEMA3B",0,"grey","ENSG00000012171.17","ENSG00000012171",7869
"SEMA3B-AS1",0,"grey","ENSG00000232352.1","ENSG00000232352",NA
"SEMA3C",0,"grey","ENSG00000075223.13","ENSG00000075223",10512
"SEMA3D",0,"grey","ENSG00000153993.13","ENSG00000153993",223117
"SEMA3E",0,"grey","ENSG00000170381.12","ENSG00000170381",9723
"SEMA3F",0,"grey","ENSG00000001617.11","ENSG00000001617",6405
"SEMA3G",0,"grey","ENSG00000010319.6","ENSG00000010319",56920
"SEMA4A",0,"grey","ENSG00000196189.12","ENSG00000196189",64218
"SEMA4B",0,"grey","ENSG00000185033.14","ENSG00000185033",10509
"SEMA4C",0,"grey","ENSG00000168758.10","ENSG00000168758",54910
"SEMA4D",0,"grey","ENSG00000187764.11","ENSG00000187764",10507
"SEMA4F",0,"grey","ENSG00000135622.12","ENSG00000135622",10505
"SEMA4G",0,"grey","ENSG00000095539.15","ENSG00000095539",57715
"SEMA5A",0,"grey","ENSG00000112902.11","ENSG00000112902",9037
"SEMA5B",0,"grey","ENSG00000082684.14","ENSG00000082684",54437
"SEMA6A",0,"grey","ENSG00000092421.16","ENSG00000092421",57556
"SEMA6A-AS1",0,"grey","ENSG00000248445.5","ENSG00000248445",NA
"SEMA6B",0,"grey","ENSG00000167680.15","ENSG00000167680",10501
"SEMA6C",0,"grey","ENSG00000143434.15","ENSG00000143434",10500
"SEMA6D",0,"grey","ENSG00000137872.15","ENSG00000137872",80031
"SEMA7A",0,"grey","ENSG00000138623.9","ENSG00000138623",8482
"SENCR",0,"grey","ENSG00000254703.2","ENSG00000254703",100507392
"SENP1",6,"red","ENSG00000079387.13","ENSG00000079387",29843
"SENP2",0,"grey","ENSG00000163904.12","ENSG00000163904",59343
"SENP3",0,"grey","ENSG00000161956.12","ENSG00000161956",26168
"SENP3-EIF4A1",0,"grey","ENSG00000277957.1","ENSG00000277957",NA
"SENP5",6,"red","ENSG00000119231.10","ENSG00000119231",205564
"SENP6",0,"grey","ENSG00000112701.17","ENSG00000112701",26054
"SENP7",0,"grey","ENSG00000138468.15","ENSG00000138468",57337
"SENP8",17,"grey60","ENSG00000166192.14","ENSG00000166192",123228
"SEP15",0,"grey","ENSG00000183291.15","ENSG00000183291",9403
"SEPHS1",6,"red","ENSG00000086475.14","ENSG00000086475",22929
"SEPHS2",0,"grey","ENSG00000179918.16","ENSG00000179918",22928
"SEPN1",0,"grey","ENSG00000162430.16","ENSG00000162430",57190
"SEPP1",0,"grey","ENSG00000250722.5","ENSG00000250722",6414
"SEPSECS",6,"red","ENSG00000109618.11","ENSG00000109618",51091
"SEPSECS-AS1",0,"grey","ENSG00000281501.1","ENSG00000281501",NA
"SEPT1",0,"grey","ENSG00000180096.11","ENSG00000180096",1731
"SEPT10",14,"cyan","ENSG00000186522.14","ENSG00000186522",151011
"SEPT11",0,"grey","ENSG00000138758.11","ENSG00000138758",55752
"SEPT12",0,"grey","ENSG00000140623.13","ENSG00000140623",124404
"SEPT2",17,"grey60","ENSG00000168385.17","ENSG00000168385",4735
"SEPT3",0,"grey","ENSG00000100167.19","ENSG00000100167",55964
"SEPT4",0,"grey","ENSG00000108387.14","ENSG00000108387",5414
"SEPT4-AS1",0,"grey","ENSG00000264672.5","ENSG00000264672",101927688
"SEPT5",0,"grey","ENSG00000184702.17","ENSG00000184702",5413
"SEPT6",0,"grey","ENSG00000125354.22","ENSG00000125354",23157
"SEPT7",0,"grey","ENSG00000122545.17","ENSG00000122545",989
"SEPT7-AS1",0,"grey","ENSG00000228878.7","ENSG00000228878",NA
"SEPT7P2",0,"grey","ENSG00000214765.8","ENSG00000214765",NA
"SEPT7P9",0,"grey","ENSG00000120555.13","ENSG00000120555",285961
"SEPT8",7,"black","ENSG00000164402.13","ENSG00000164402",23176
"SEPT9",0,"grey","ENSG00000184640.17","ENSG00000184640",10801
"SEPW1",0,"grey","ENSG00000178980.14","ENSG00000178980",6415
"SERAC1",0,"grey","ENSG00000122335.13","ENSG00000122335",84947
"SERBP1",6,"red","ENSG00000142864.14","ENSG00000142864",26135
"SERF1A",0,"grey","ENSG00000172058.15","ENSG00000172058",8293
"SERF1B",0,"grey","ENSG00000205572.9","ENSG00000205572",8293
"SERF2",0,"grey","ENSG00000140264.19","ENSG00000140264",10169
"SERGEF",0,"grey","ENSG00000129158.10","ENSG00000129158",26297
"SERHL",0,"grey","ENSG00000172250.14","ENSG00000172250",94009
"SERHL2",0,"grey","ENSG00000183569.17","ENSG00000183569",253190
"SERINC1",7,"black","ENSG00000111897.6","ENSG00000111897",57515
"SERINC2",0,"grey","ENSG00000168528.11","ENSG00000168528",347735
"SERINC3",7,"black","ENSG00000132824.13","ENSG00000132824",10955
"SERINC4",0,"grey","ENSG00000184716.13","ENSG00000184716",619189
"SERINC5",0,"grey","ENSG00000164300.15","ENSG00000164300",256987
"SERP1",0,"grey","ENSG00000120742.10","ENSG00000120742",27230
"SERP2",0,"grey","ENSG00000151778.10","ENSG00000151778",387923
"SERPINA1",3,"brown","ENSG00000197249.12","ENSG00000197249",5265
"SERPINA3",0,"grey","ENSG00000196136.16","ENSG00000196136",12
"SERPINA5",0,"grey","ENSG00000188488.13","ENSG00000188488",5104
"SERPINB1",0,"grey","ENSG00000021355.12","ENSG00000021355",1992
"SERPINB2",0,"grey","ENSG00000197632.8","ENSG00000197632",5055
"SERPINB5",0,"grey","ENSG00000206075.13","ENSG00000206075",5268
"SERPINB6",0,"grey","ENSG00000124570.17","ENSG00000124570",5269
"SERPINB7",0,"grey","ENSG00000166396.12","ENSG00000166396",8710
"SERPINB8",0,"grey","ENSG00000166401.13","ENSG00000166401",5271
"SERPINB9",0,"grey","ENSG00000170542.5","ENSG00000170542",5272
"SERPINB9P1",0,"grey","ENSG00000230438.6","ENSG00000230438",NA
"SERPINC1",0,"grey","ENSG00000117601.13","ENSG00000117601",462
"SERPIND1",0,"grey","ENSG00000099937.10","ENSG00000099937",3053
"SERPINE1",0,"grey","ENSG00000106366.8","ENSG00000106366",5054
"SERPINE2",0,"grey","ENSG00000135919.12","ENSG00000135919",5270
"SERPINE3",0,"grey","ENSG00000253309.6","ENSG00000253309",647174
"SERPINF1",0,"grey","ENSG00000132386.10","ENSG00000132386",5176
"SERPINF2",0,"grey","ENSG00000167711.13","ENSG00000167711",5345
"SERPING1",0,"grey","ENSG00000149131.15","ENSG00000149131",710
"SERPINH1",0,"grey","ENSG00000149257.13","ENSG00000149257",871
"SERPINI1",0,"grey","ENSG00000163536.12","ENSG00000163536",5274
"SERPINI2",0,"grey","ENSG00000114204.14","ENSG00000114204",5276
"SERTAD1",0,"grey","ENSG00000197019.4","ENSG00000197019",29950
"SERTAD2",0,"grey","ENSG00000179833.4","ENSG00000179833",9792
"SERTAD3",0,"grey","ENSG00000167565.12","ENSG00000167565",29946
"SERTAD4",0,"grey","ENSG00000082497.11","ENSG00000082497",56256
"SERTAD4-AS1",0,"grey","ENSG00000203706.8","ENSG00000203706",NA
"SERTM1",0,"grey","ENSG00000180440.3","ENSG00000180440",400120
"SESN1",0,"grey","ENSG00000080546.13","ENSG00000080546",27244
"SESN2",0,"grey","ENSG00000130766.4","ENSG00000130766",83667
"SESN3",17,"grey60","ENSG00000149212.10","ENSG00000149212",143686
"SESTD1",0,"grey","ENSG00000187231.13","ENSG00000187231",91404
"SET",6,"red","ENSG00000119335.16","ENSG00000119335",6418
"SETBP1",0,"grey","ENSG00000152217.16","ENSG00000152217",26040
"SETD1A",0,"grey","ENSG00000099381.16","ENSG00000099381",9739
"SETD1B",7,"black","ENSG00000139718.10","ENSG00000139718",23067
"SETD2",6,"red","ENSG00000181555.19","ENSG00000181555",29072
"SETD3",0,"grey","ENSG00000183576.12","ENSG00000183576",84193
"SETD4",0,"grey","ENSG00000185917.13","ENSG00000185917",54093
"SETD5",6,"red","ENSG00000168137.15","ENSG00000168137",55209
"SETD6",0,"grey","ENSG00000103037.11","ENSG00000103037",79918
"SETD7",0,"grey","ENSG00000145391.13","ENSG00000145391",80854
"SETD8",6,"red","ENSG00000183955.12","ENSG00000183955",387893
"SETD9",0,"grey","ENSG00000155542.11","ENSG00000155542",133383
"SETDB1",0,"grey","ENSG00000143379.12","ENSG00000143379",9869
"SETDB2",6,"red","ENSG00000136169.16","ENSG00000136169",83852
"SETMAR",0,"grey","ENSG00000170364.12","ENSG00000170364",6419
"SETSIP",0,"grey","ENSG00000230667.5","ENSG00000230667",646817
"SETX",6,"red","ENSG00000107290.13","ENSG00000107290",23064
"SEZ6",0,"grey","ENSG00000063015.19","ENSG00000063015",124925
"SEZ6L",0,"grey","ENSG00000100095.18","ENSG00000100095",23544
"SEZ6L2",0,"grey","ENSG00000174938.14","ENSG00000174938",26470
"SF1",0,"grey","ENSG00000168066.20","ENSG00000168066",7536
"SF3A1",7,"black","ENSG00000099995.18","ENSG00000099995",10291
"SF3A2",0,"grey","ENSG00000104897.9","ENSG00000104897",8175
"SF3A3",6,"red","ENSG00000183431.11","ENSG00000183431",10946
"SF3B1",6,"red","ENSG00000115524.15","ENSG00000115524",23451
"SF3B2",0,"grey","ENSG00000087365.14","ENSG00000087365",10992
"SF3B3",0,"grey","ENSG00000189091.12","ENSG00000189091",23450
"SF3B4",0,"grey","ENSG00000143368.9","ENSG00000143368",10262
"SF3B5",0,"grey","ENSG00000169976.6","ENSG00000169976",83443
"SF3B6",0,"grey","ENSG00000115128.6","ENSG00000115128",51639
"SFI1",0,"grey","ENSG00000198089.14","ENSG00000198089",9814
"SFMBT1",0,"grey","ENSG00000163935.13","ENSG00000163935",51460
"SFMBT2",0,"grey","ENSG00000198879.11","ENSG00000198879",57713
"SFN",0,"grey","ENSG00000175793.11","ENSG00000175793",2810
"SFPQ",0,"grey","ENSG00000116560.10","ENSG00000116560",6421
"SFR1",0,"grey","ENSG00000156384.14","ENSG00000156384",119392
"SFRP1",0,"grey","ENSG00000104332.11","ENSG00000104332",6422
"SFRP2",0,"grey","ENSG00000145423.4","ENSG00000145423",6423
"SFRP4",0,"grey","ENSG00000106483.11","ENSG00000106483",6424
"SFRP5",0,"grey","ENSG00000120057.4","ENSG00000120057",6425
"SFSWAP",0,"grey","ENSG00000061936.9","ENSG00000061936",6433
"SFT2D1",0,"grey","ENSG00000198818.9","ENSG00000198818",113402
"SFT2D2",0,"grey","ENSG00000213064.9","ENSG00000213064",375035
"SFTA1P",0,"grey","ENSG00000225383.6","ENSG00000225383",207107
"SFTPA2",0,"grey","ENSG00000185303.15","ENSG00000185303",729238
"SFTPB",0,"grey","ENSG00000168878.16","ENSG00000168878",6439
"SFTPC",0,"grey","ENSG00000168484.12","ENSG00000168484",6440
"SFTPD",0,"grey","ENSG00000133661.15","ENSG00000133661",6441
"SFXN1",4,"yellow","ENSG00000164466.12","ENSG00000164466",94081
"SFXN2",0,"grey","ENSG00000156398.12","ENSG00000156398",118980
"SFXN3",0,"grey","ENSG00000107819.13","ENSG00000107819",81855
"SFXN4",0,"grey","ENSG00000183605.16","ENSG00000183605",119559
"SFXN5",0,"grey","ENSG00000144040.12","ENSG00000144040",94097
"SGCA",26,"darkorange","ENSG00000108823.15","ENSG00000108823",6442
"SGCB",0,"grey","ENSG00000163069.12","ENSG00000163069",6443
"SGCD",0,"grey","ENSG00000170624.13","ENSG00000170624",6444
"SGCE",0,"grey","ENSG00000127990.15","ENSG00000127990",8910
"SGCG",0,"grey","ENSG00000102683.7","ENSG00000102683",6445
"SGCZ",0,"grey","ENSG00000185053.12","ENSG00000185053",137868
"SGIP1",0,"grey","ENSG00000118473.21","ENSG00000118473",84251
"SGK1",3,"brown","ENSG00000118515.11","ENSG00000118515",6446
"SGK2",0,"grey","ENSG00000101049.14","ENSG00000101049",10110
"SGK223",0,"grey","ENSG00000275342.4","ENSG00000275342",157285
"SGK3",0,"grey","ENSG00000104205.12","ENSG00000104205",23678
"SGK494",6,"red","ENSG00000167524.14","ENSG00000167524",124923
"SGMS1",0,"grey","ENSG00000198964.13","ENSG00000198964",259230
"SGMS1-AS1",0,"grey","ENSG00000226200.6","ENSG00000226200",NA
"SGMS2",0,"grey","ENSG00000164023.14","ENSG00000164023",166929
"SGOL1",4,"yellow","ENSG00000129810.14","ENSG00000129810",151648
"SGOL1-AS1",0,"grey","ENSG00000237485.5","ENSG00000237485",NA
"SGOL2",4,"yellow","ENSG00000163535.17","ENSG00000163535",151246
"SGPL1",7,"black","ENSG00000166224.16","ENSG00000166224",8879
"SGPP1",6,"red","ENSG00000126821.7","ENSG00000126821",81537
"SGPP2",0,"grey","ENSG00000163082.9","ENSG00000163082",130367
"SGSH",0,"grey","ENSG00000181523.12","ENSG00000181523",6448
"SGSM1",0,"grey","ENSG00000167037.18","ENSG00000167037",129049
"SGSM2",0,"grey","ENSG00000141258.12","ENSG00000141258",9905
"SGSM3",0,"grey","ENSG00000100359.20","ENSG00000100359",27352
"SGTA",0,"grey","ENSG00000104969.9","ENSG00000104969",6449
"SGTB",7,"black","ENSG00000197860.9","ENSG00000197860",54557
"SH2B1",0,"grey","ENSG00000178188.14","ENSG00000178188",25970
"SH2B2",0,"grey","ENSG00000160999.10","ENSG00000160999",10603
"SH2B3",0,"grey","ENSG00000111252.10","ENSG00000111252",10019
"SH2D1A",13,"salmon","ENSG00000183918.14","ENSG00000183918",4068
"SH2D1B",0,"grey","ENSG00000198574.5","ENSG00000198574",117157
"SH2D2A",0,"grey","ENSG00000027869.11","ENSG00000027869",9047
"SH2D3A",0,"grey","ENSG00000125731.12","ENSG00000125731",10045
"SH2D3C",0,"grey","ENSG00000095370.19","ENSG00000095370",10044
"SH2D4A",0,"grey","ENSG00000104611.11","ENSG00000104611",63898
"SH2D4B",0,"grey","ENSG00000178217.13","ENSG00000178217",387694
"SH2D5",0,"grey","ENSG00000189410.11","ENSG00000189410",400745
"SH2D6",0,"grey","ENSG00000152292.16","ENSG00000152292",284948
